,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.18,0.17964259789718862,0.1785718552719944,0.1767921565190601,0.17431078682018478,0.1711378990734433,0.16728646787851706,0.16277223085934345,0.1576136176806263,0.15183166718662996,0.14544993315831833,0.13849437924768684,0.13099326370552083,0.12297701457033172,0.11447809603149517,0.10553086671834208,0.09617143069894271,0.08643748199745677,0.07636814345718906,0.0660038007879587,0.05538593264122084,0.04455693755481173,0.03355995860153706,0.022438706562470004,0.011237282427213426,1.0954274549660185e-17,-0.011228790637108847,-0.022404878083949125,-0.03348436231929645,-0.044423824486470385,-0.05518049315749275,-0.06571240650583655,-0.07597856985857795,-0.08593910813972196,-0.09555541275710125,-0.10479028252507945,-0.11360805825389628,-0.12197475067350154,-0.12985816139482617,-0.1372279966443644,-0.14405597353850577,-0.15031591869211972,-0.15598385898138634,-0.16103810430378032,-0.1654593221984899,-0.1692306042085066,-0.17233752388130333,-0.17476818631863905,-0.17651326919784358,-0.1775660551972261,-0.17792245576734836,-0.17758102619814686,-0.17654297193965077,-0.17481214614169754,-0.17239503838598177,-0.1693007545923635,-0.16554098809098122,-0.16112998186271243,-0.15608448196323085,-0.1504236821606233,-0.14416915983350542,-0.13734480319603637,-0.1299767299383437,-0.12209319739574459,-0.11372450438785292,-0.10490288489918052,-0.09566239380612415,-0.08603878489113868,-0.07606938142324227,-0.0657929396245351,-0.055249505384802965,-0.04448026463017113,-0.03352738779671858,-0.022433868905492888,-0.011243359780959765,-3.2905397989984525e-17,0.01125175679742873,0.022467319562558923,0.03360213874362724,0.04461188669282049,0.05545263879047334,0.06608105447330996,0.07645455732892711,0.08653151339935265,0.09627140682288482,0.1056350119359078,0.11458456095538219,0.1230839063684582,0.13109867716837795,0.13859642809562006,0.14554678107010235,0.15192155803414126,0.1576949044665794,0.16284340287578183,0.16734617563271637,0.17118497656461723,0.17434427079428447,0.17681130237927314,0.17857614937843366,0.17963176604974324
1,0.17960758954244987,0.17999514266689676,0.17967098414151197,0.17863472242315465,0.17688958349268594,0.17444223654818147,0.1713025625753621,0.16748344255911302,0.16300058796299413,0.15787240888617352,0.15211990573067985,0.14576657011393926,0.13883828448717384,0.13136321424388214,0.12337168958356395,0.11489607666994,0.1059706388478866,0.09663138918534872,0.0869159356967977,0.07686332050989975,0.06651385409257968,0.05590894552867608,0.045090929737531135,0.03410289247382248,0.022988493908047962,0.011791791564050743,0.0005570633693585819,-0.010671368448200134,-0.021849311910408453,-0.03293287760862924,-0.04387864815195204,-0.05464384413915564,-0.0651864860895629,-0.07546555180827301,-0.08544112870190607,-0.09507456060122575,-0.10432858868631278,-0.11316748614794066,-0.12155718625508213,-0.12946540353277355,-0.13686174778664248,-0.1437178307401172,-0.15000736507751283,-0.15570625571084099,-0.1607926831102534,-0.16524717855761012,-0.16905269119985858,-0.1721946467938918,-0.17466099804752414,-0.1764422664724847,-0.17753157567510955,-0.17792467601911804,-0.17761996060277244,-0.17661847250026452,-0.17492390322469023,-0.17254258237788495,-0.1694834584610342,-0.16575807082976474,-0.1613805127886683,-0.1563673858332641,-0.1507377450625461,-0.14451303580275365,-0.13771702150304316,-0.1303757029865003,-0.12251722916550847,-0.11417179935896273,-0.10537155738014109,-0.09615047759819252,-0.08654424321304038,-0.0765901170227944,-0.0663268050043094,-0.05579431307090672,-0.04503379741600908,-0.03408740889691267,-0.02299813195833924,-0.011809618639938325,-0.0005660182546024378,0.010688196635149062,0.021908407277202453,0.03305002812301238,0.04406868780930445,0.05492041093241269,0.06556179974904353,0.07595021483969121,0.08604395364439646,0.09580242564193486,0.105186322845536,0.11415778434043805,0.12268055397390495,0.13072013127801257,0.13824391752318008,0.14522136159408056,0.1516241138568718,0.15742619918757875,0.16260422025668786,0.16713759445560528,0.17100880592326154,0.17420361049770974,0.1767110610598497,0.1785231279957205
2,0.17845461008744873,0.17957906218584052,0.17999354810292909,0.17969801986117406,0.17869301880165486,0.17698110645851534,0.17456779657325192,0.17146194894320022,0.1676757812202199,0.16322468348336747,0.158126973686131,0.15240366954988585,0.14607830280384843,0.13917677250812288,0.13172722247322824,0.12375992702324917,0.11530717358309059,0.10640313581388611,0.09708373526689915,0.087386492181485,0.07735036729431496,0.06701559681474642,0.056423522510342355,0.04561641846753971,0.03463731573273515,0.023529825774525125,0.01233796354588508,0.0011059708416834863,-0.010121859389391807,-0.02130135713483594,-0.03238864717848358,-0.04334031811605686,-0.054113587936193364,-0.0646664656091036,-0.07495790816200867,-0.08494797276022727,-0.09459796335320661,-0.10387057148459643,-0.11273001090368662,-0.1211421456517455,-0.12907461133067147,-0.13649692929274074,-0.143380613519078,-0.1496992699806948,-0.15542868829959056,-0.1605469255484867,-0.16503438204637247,-0.1688738690233132,-0.17205066804207467,-0.17455258207626204,-0.1763699781551735,-0.17749582149466253,-0.17792570104139252,-0.17765784636525705,-0.176693135841846,-0.1750350960740097,-0.17268989250924283,-0.16966631121810755,-0.16597573180864036,-0.16163209146297985,-0.15665184009564093,-0.15105388664821812,-0.14485953655313283,-0.13809242041956016,-0.13077841401812387,-0.12294554966744738,-0.11462391915537665,-0.10584556836058955,-0.09664438377614518,-0.08705597117491291,-0.07711752669664745,-0.06686770067648799,-0.056346454573080025,-0.04559491138963791,-0.034655200012584875,-0.023570293921757128,-0.012383844760102552,-0.001140011302253557,0.010116715549927276,0.021341690966910985,0.032490296579253786,0.043518121743676655,0.05438114405762837,0.06503590729519539,0.07543969510831364,0.08555069971206838,0.09532818668354903,0.10473266006202603,0.11372603567236755,0.12227183348321669,0.13033539890473647,0.1378841539393021,0.1448878576124586,0.15131881972349107,0.15715196987084928,0.16236465843326503,0.16693610463149547,0.1708465792817109,0.17407679144448532,0.17660856534611497
3,0.17650435777069395,0.17838087459946778,0.17954491475221449,0.17999330183503476,0.17972767261917802,0.17875158740214953,0.17706966784667852,0.17468799823853415,0.1716149296937293,0.16786173757342696,0.16344293080575034,0.15837624229101357,0.1526824240584449,0.1463849715336028,0.1395098595176045,0.1320853254044035,0.12414170110475642,0.11571127812398749,0.10682818663664578,0.09752827333909006,0.08784896928846683,0.07782914473055369,0.0675089517854365,0.05692965773371697,0.04613347205260794,0.035163369942284015,0.024062914386618194,0.012876078134010559,0.001647066505768579,-0.009579858340023072,-0.0207605511853192,-0.03185115509533169,-0.042808269841683816,-0.05358911690028095,-0.06415170051151747,-0.07445496430006986,-0.08445894297609119,-0.09412490867406693,-0.10341551152509335,-0.1122949140985644,-0.12072891938793404,-0.128685092050875,-0.13613287264632196,-0.14304368463966197,-0.1493910339728105,-0.15515060101847816,-0.1603003247577445,-0.16482047903738167,-0.16869374077840435,-0.1719052500202974,-0.17444266169644232,-0.17629618904580469,-0.1774586385741471,-0.17792543648530695,-0.17769464650972525,-0.17676697906383215,-0.1751457916804356,-0.17283708065733827,-0.16984946387940617,-0.16619415477864047,-0.16188492740791688,-0.15693807261748238,-0.15137234533950011,-0.14520890300544603,-0.13847123514427193,-0.1311850842360402,-0.12337835792540558,-0.11508103273036006,-0.10632504941133133,-0.09714420019031482,-0.08757400802591425,-0.07765159815628679,-0.06741556212196859,-0.0569058144876063,-0.046163442521426526,-0.035230549202765415,-0.02415009015592025,-0.012965705485235375,-0.0017215479989236646,0.009537890144904644,0.020767949991539518,0.0319239753999012,0.04296147884942242,0.05383630528005359,0.06450479984960825,0.07492398994569835,0.08505179441176422,0.09484727018594108,0.10427089439500478,0.11328485617392489,0.1218533004675986,0.12994243926160481,0.13752045008786457,0.14455715131072125,0.1510236025324701,0.15689200319570779,0.16213643019098747,0.16673479924566084,0.1706715659915453,0.17393877487371467
4,0.17379878543756544,0.17639767910275805,0.17830281146730095,0.17950253274171823,0.17998815362783108,0.1797570844637102,0.17881205583521628,0.1771591468138326,0.17480635699101407,0.17176320889426147,0.16804110038147785,0.16365390845073377,0.15861846345131853,0.15295473297851603,0.14668573287736705,0.13983726985730904,0.13243762878517795,0.12451728331581358,0.11610866408293755,0.10724598402729121,0.09796510216513579,0.08830340312084187,0.07829967444047692,0.06799397151757015,0.05742746712891934,0.046642287373295455,0.03568133803998935,0.024588125738162263,0.01340657734778563,0.0021808602337060577,-0.009044795346847555,-0.020226270917327392,-0.031319731189438996,-0.04228179199132709,-0.05306968448864552,-0.06364141539869163,-0.07395592282481903,-0.08397322729270816,-0.09365457755779952,-0.10296259076900971,-0.11186138660716918,-0.1203167150579128,-0.12829607752074362,-0.13576884099435363,-0.1427063451114518,-0.14908200182396564,-0.15487138756229815,-0.16005232771121652,-0.16460497326064463,-0.1685118695028742,-0.1717580166589466,-0.17433092232642955,-0.17622064564890624,-0.17741983311430115,-0.17792374589508222,-0.1777302786486059,-0.17683996970094867,-0.17525600254297152,-0.17298419857392047,-0.17003300103646346,-0.1664134500987685,-0.16213914905480614,-0.15722622163392458,-0.15169326043398523,-0.14556126651637522,-0.13885358022105138,-0.13159580326875303,-0.12381571220829753,-0.11554316323536734,-0.10680998836008611,-0.0976498828537399,-0.08809828390200715,-0.07819224049607779,-0.06797027487784395,-0.057472236376988256,-0.04673914922508185,-0.035813056764285714,-0.024736865062104048,-0.013554188785920795,-0.0023092006793326977,0.008953517321222241,0.020189128239230865,0.03135271175406283,0.04239946884395261,0.053284971822689264,0.06396545935422254,0.07439815202272093,0.0845415337279512,0.09435552146936538,0.10380145346863065,0.11284188638914608,0.12144031304178893,0.12956105647691724,0.13716966622250268,0.1442339884766523,0.15072558596864788,0.15662043489159375,0.16189736594166118,0.16653367955287676,0.170501169070311
5,0.17032645086577303,0.17365752839092818,0.17629176678062305,0.17822592882558486,0.17945597502198937,0.17997583988136,0.1797808241843907,0.17887047716312238,0.17724925017086948,0.17492553247192563,0.1719103300256835,0.16821645309794622,0.16385842320443544,0.158852860520113,0.1532189818033333,0.1469789316800031,0.140157840658365,0.13278364452516223,0.12488676875437013,0.11649978429546515,0.1076571060138144,0.09839476119160284,0.08875022159531668,0.07876227537382292,0.06847091256157546,0.057917204434483255,0.04714316645780996,0.036191602942489166,0.02510593689434313,0.01393003076089969,0.0027080036792443956,-0.008515950502765424,-0.01969774180281797,-0.03079355803576278,-0.0417600337600825,-0.05255441432477036,-0.06313471518217059,-0.0734598765228379,-0.08348991311876505,-0.09318605911188205,-0.10251090739146523,-0.11142854317007281,-0.11990467137916366,-0.1279067375439998,-0.1354040418458472,-0.14236784612672237,-0.1487714736318929,-0.15459040131617585,-0.1598023445626596,-0.16438733417837106,-0.16832778554255387,-0.17160855979116163,-0.17421701692685124,-0.17614306074807173,-0.17737917549435508,-0.17792045410862617,-0.17776461802243904,-0.17691202837817527,-0.17536568861493532,-0.17313123836309324,-0.17021693861535253,-0.16663364816601817,-0.16239479132721107,-0.15751631692945484,-0.15201664858111,-0.14591662608687767,-0.1392394378120964,-0.13201054365209763,-0.12425758818195015,-0.11601030361325514,-0.10730040248358802,-0.09816146064355512,-0.08862879209483734,-0.07873931841037583,-0.06853143643611367,-0.05804488808907407,-0.047320634566692596,-0.03640073359589697,-0.025328212588012607,-0.014146924066043582,-0.0029013653840969577,0.008363553319480979,0.019602796855033168,0.0307715287819164,0.04182542153109792,0.052720879442406055,0.06341510402488551,0.07386597888966276,0.08403184869962543,0.09387138202286666,0.10334376979910376,0.11240942295196893,0.1210310359999438,0.12917445753163062,0.13680855556143195,0.1439036657712915,0.15042958832823136,0.15635593355694707,0.1616577463777165,0.16632396352193368
6,0.16611604214165576,0.1701486819253386,0.17351165792416343,0.1761830415093953,0.1781508562390057,0.17941079369482543,0.1799607016000749,0.17979835882161738,0.1789226388334005,0.17733562290039714,0.17504375483636953,0.17205761656379123,0.1683909291733171,0.16405958909388763,0.15908121814296503,0.15347526304707704,0.14726339745314554,0.14046992291338067,0.1331219647859966,0.12524940637130216,0.11688461916387724,0.10806209683692922,0.09881809289827095,0.08919032292059707,0.0792177482646723,0.06894042618094226,0.0583993966838995,0.047636577011923455,0.036694643490140226,0.0256168919015712,0.014447076763843368,0.0032292353852234994,-0.007992495670144716,-0.019174064919914947,-0.030271686398856773,-0.04124201371513399,-0.05204230698358439,-0.06263059291196303,-0.0729658186945342,-0.08300800031182759,-0.09271836556924132,-0.10205949190400931,-0.11099543875062906,-0.11949187411555301,-0.12751619496621935,-0.13503764105958255,-0.14202740188971816,-0.14845871649735665,-0.15430696593988505,-0.1595497582613735,-0.16416700582756635,-0.1681409949034839,-0.17145644735613644,-0.1741005743669491,-0.17606312204291005,-0.17733640882641905,-0.1779153546240555,-0.17779750160384494,-0.1769830266442581,-0.175474745444945,-0.17327810831126045,-0.17040118757962003,-0.16685465653921394,-0.16265175952242528,-0.15780827260700822,-0.1523424541684843,-0.1462749844637976,-0.1396288936751287,-0.1324294785429267,-0.12470420892190971,-0.11648262715216842,-0.10779624460231081,-0.0986784403489642,-0.08916436576283389,-0.07929085500169455,-0.06909633501379642,-0.058620720916921124,-0.04790527652790675,-0.03699241974468917,-0.025925462762908014,-0.014748299460188671,-0.0035050826910515186,0.00776003909588056,0.01900305181287479,0.030180033200268103,0.04124697827373475,0.05215963493008305,0.06287356051282017,0.07334457239058256,0.08352957436105515,0.09338743939844202,0.10287939774615831,0.11196849390296798,0.12061832170299927,0.1287922028583397,0.1364543796405584,0.14357342175292856,0.15012458133098874,0.15608505067378994,0.16142135599195878
7,0.16118077369538297,0.16590937058164174,0.16997283310989206,0.17336424413793367,0.1760693906852078,0.17807331858850078,0.17936688316260566,0.17994710897436583,0.17981424318586284,0.1789695729396519,0.17741547544956016,0.1751568250383629,0.17220226698819469,0.16856451995758526,0.16425977773336345,0.1593067865217178,0.15372616045451948,0.14754018745215774,0.1407730498452691,0.13345120758112167,0.12560369156368756,0.11726216432172978,0.10846073675880077,0.09923562119580219,0.08962473126241131,0.07966731969830712,0.06940370143863124,0.05887506581080817,0.04812335289377528,0.03719115883798878,0.026121639312517167,0.014958392179003802,0.003745313414997407,-0.007473569972777833,-0.018654281296919185,-0.029753080250064498,-0.04072664602907271,-0.05153225284321891,-0.062127935930460065,-0.07247264818475932,-0.08252640850175691,-0.09225044315435008,-0.10160732122225691,-0.11056108461905959,-0.11907737280016487,-0.12712354190660768,-0.13466877792861118,-0.14168420343229504,-0.1481429774352647,-0.15402038809542265,-0.15929393795958927,-0.16394342158856196,-0.16795099543104178,-0.17130123986685586,-0.17398121338755015,-0.17598049893210277,-0.17729124243900451,-0.17790818369235661,-0.17782867949726652,-0.17705271908509923,-0.17558293140258358,-0.1734245835978634,-0.17058556965807775,-0.16707638792653656,-0.16291010634218603,-0.1581023149164223,-0.15267106631572686,-0.14663680734958334,-0.14002230621350714,-0.13285258164781694,-0.12515483961112592,-0.11695841959555793,-0.10829474599578795,-0.09919727105633964,-0.0897013877963585,-0.07984428851767417,-0.06966475190164888,-0.05920286191358148,-0.04849969203044502,-0.03759701842102092,-0.026537138724893244,-0.01536285130605353,-0.004117585681250865,0.00715441703790445,0.01840805147726768,0.029597601571536195,0.04067735752420175,0.051602425961625606,0.06232934260860387,0.07281607234232676,0.08302130732610952,0.092903587118697,0.10242124890239812,0.1115339209457564,0.12020485985300994,0.1284017037809152,0.1360934493521128,0.14324590698272763,0.1498244828214216,0.15581046362669443
8,0.15553922556673305,0.16093804276824586,0.165700485796644,0.16979858613394583,0.17321947872754098,0.17595413831237516,0.17799134917339052,0.17932014543216995,0.17993392083633855,0.1798315500144627,0.17901575190076963,0.177491117668344,0.17526349303269578,0.17234073828778496,0.1687338916274226,0.1644578060321204,0.15953095289808011,0.1539746756482792,0.14781240308251767,0.1410692047038008,0.1337717844015215,0.12594876527528961,0.11763101997907788,0.108851843278664,0.09964687991912032,0.0900538370814459,0.08011207972831967,0.06986221826653044,0.05934576689272051,0.04860490351108031,0.037682320441223424,0.026621131209810255,0.015464793966701296,0.004257021020678684,-0.006958341158286731,-0.01813746304312496,-0.029236706373930568,-0.040212809934104615,-0.05102307564283584,-0.061625547035682376,-0.07197917609917931,-0.08204397769659594,-0.09178117286916646,-0.10115332309911701,-0.1101244574965726,-0.11866019424869492,-0.12672785692024027,-0.13429658556650637,-0.1413374422230533,-0.1478235101803174,-0.15372998648564953,-0.15903426727053704,-0.1637160257093219,-0.16775728261928685,-0.1711424698592864,-0.17385848672596937,-0.17589474943757055,-0.17724323350552862,-0.1778985083343035,-0.17785776284016874,-0.1771208204138549,-0.17569014143097283,-0.17357081203585306,-0.170770519310313,-0.16729951517370148,-0.16317057402554186,-0.15839895132661003,-0.15300235070990453,-0.14700090448186132,-0.14041716579908142,-0.13327610107964818,-0.1256050610352762,-0.1174337027379875,-0.10879383876611552,-0.09971920643205895,-0.09024517926665329,-0.08040847589038318,-0.07024694259905304,-0.05979947751526277,-0.04910611518858658,-0.038208208677839695,-0.02714856418698648,-0.015971353069873066,-0.004721694213245815,0.0065550293381364914,0.017813851833625653,0.02901053785097546,0.0401013046236907,0.0510421348088651,0.06178831170167973,0.07229489860003302,0.08251827596962641,0.09241772428969819,0.10195536537742336,0.11109384219857771,0.11979403674438593,0.12801711109796662,0.13573120234597705,0.1429123290417443,0.1495259767411885
9,0.14922498145973773,0.155270932561422,0.16069741837202065,0.16548970867625468,0.16962290474779604,0.17307721146005423,0.17584155120834563,0.1779082819087549,0.17926936481461322,0.17991732967709126,0.17984818209390124,0.17906287640848081,0.1775665673039698,0.17536695797397406,0.17247329357794292,0.16889654770637508,0.16465032518070383,0.15975165444558992,0.15422113991003686,0.14808247290020787,0.14136166761286661,0.13408644247698762,0.126285981875868,0.11799106138190628,0.1092343470930726,0.10005064310588457,0.09047693472165187,0.08055219240877604,0.07031700021985199,0.059813118674752946,0.04908308478228866,0.0381699107158056,0.02711689331240238,0.015967508754774307,0.004765349327287964,-0.006445939192160827,-0.017622747236512255,-0.028721628658613815,-0.03969946140191041,-0.0505136292263465,-0.061122209996177124,-0.07148415849435225,-0.08155947634732266,-0.09130936634744294,-0.10069637195906422,-0.10968450464412144,-0.11823936202985896,-0.12632823937656518,-0.1339202358510694,-0.14098635621069447,-0.14749960789106,-0.15343509321329069,-0.15877009638169,-0.16348416495796575,-0.16755918539614637,-0.1709794518901292,-0.1737317272272066,-0.1758052937116774,-0.17719199182866016,-0.17788624455826296,-0.17788506648715952,-0.1771880592332704,-0.17579739789269522,-0.17371781634270683,-0.17095660085132888,-0.16752359990834914,-0.16343125232484002,-0.15869462561372694,-0.15333144473615,-0.14736208201337458,-0.14080947820717768,-0.13369897733925779,-0.12605808447407307,-0.11791619014882988,-0.10930433353131919,-0.10025508080202361,-0.09080256190799314,-0.0809826387525813,-0.07083309471303476,-0.06039368309485775,-0.04970589747884624,-0.03881244884517518,-0.027756614383517605,-0.01658175997097937,-0.0053313098114874695,0.005950815155764143,0.01721964685525737,0.028429103876937437,0.039532808774888836,0.05048550005529848,0.06124399698637212,0.0717666629055475,0.08201157056527397,0.09193541068434019,0.1014954480304271,0.11065361950945626,0.11937714246188269,0.12763143620266662,0.13537514377544838,0.1425791292755152
